ID_Venda,ID_Cliente,ID_Produto,Data,Quantidade,Canal,Valor_Total
568,735,68,2024-05-28,1,Online,4614.41
569,698,6,2022-06-14,1,Online,3156.34
570,981,87,2022-12-04,1,Online,4986.47
571,696,5,2023-02-26,4,Loja Física,15381.32
572,495,3,2023-12-12,1,Loja Física,1236.89
573,674,10,2023-05-23,2,Loja Física,6271.36
574,247,43,2022-10-23,1,Loja Física,3515.97
575,543,19,2023-11-10,4,Loja Física,14265.0
576,564,14,2024-08-25,4,Online,11903.96
577,857,21,2023-02-15,1,Loja Física,1221.49
578,588,43,2024-04-13,4,Online,14063.88
579,897,28,2024-02-18,4,Loja Física,19914.36
580,439,21,2023-07-18,1,Online,1221.49
581,278,36,2022-02-07,4,Loja Física,13625.8
582,552,24,2023-04-11,4,Loja Física,18611.12
583,613,54,2022-04-01,1,Online,931.67
584,111,38,2022-11-19,2,Loja Física,3856.6
585,385,17,2022-09-16,2,Loja Física,7615.96
586,833,22,2022-11-28,4,Loja Física,12098.28
587,761,83,2022-04-29,3,Online,3190.8
588,191,45,2024-09-20,3,Loja Física,4346.73
589,490,74,2024-03-02,1,Loja Física,2174.34
590,694,61,2023-02-18,1,Loja Física,4808.51
591,426,11,2024-06-04,2,Loja Física,5721.28
592,405,61,2023-06-11,3,Loja Física,14425.53
593,335,38,2024-04-24,1,Online,1928.3
594,209,66,2022-01-02,3,Online,8717.34
595,22,33,2023-11-05,3,Online,9019.44
596,678,43,2024-06-09,4,Online,14063.88
597,611,31,2023-07-10,4,Loja Física,16166.52
598,208,35,2023-04-19,3,Loja Física,6985.05
599,8,37,2023-02-28,2,Online,6839.8
600,702,47,2022-02-25,1,Online,3216.11
601,687,23,2022-07-12,1,Online,4648.09
602,785,36,2023-06-15,2,Online,6812.9
603,529,40,2023-01-06,4,Online,3680.2
604,602,90,2023-09-30,4,Loja Física,12603.56
605,653,89,2024-02-14,2,Online,8994.18
606,657,81,2023-05-26,2,Loja Física,8657.36
607,166,15,2023-10-03,4,Loja Física,11786.64
608,849,37,2023-03-29,3,Online,10259.7
609,496,4,2024-02-18,4,Loja Física,681.88
610,590,22,2022-02-22,3,Loja Física,9073.71
611,429,81,2022-07-28,1,Loja Física,4328.68
612,774,22,2022-10-01,1,Loja Física,3024.57
613,163,81,2023-07-17,3,Online,12986.04
614,366,78,2022-05-15,3,Loja Física,13278.84
615,526,78,2024-08-07,4,Loja Física,17705.12
616,239,17,2022-10-22,2,Online,7615.96
617,72,72,2023-03-25,3,Online,1064.25
618,445,98,2024-06-20,1,Online,4103.17
619,655,90,2023-12-17,4,Loja Física,12603.56
620,822,94,2023-05-12,1,Online,405.73
621,509,86,2022-05-05,4,Loja Física,16131.76
622,795,80,2022-01-30,2,Online,2270.08
623,269,94,2024-09-23,2,Loja Física,811.46
624,753,80,2023-10-08,1,Online,1135.04
625,415,38,2023-09-16,3,Online,5784.9
626,245,24,2024-03-29,3,Loja Física,13958.34
627,675,99,2022-09-03,1,Online,4277.48
628,60,6,2023-12-28,3,Online,9469.02
629,6,68,2022-06-12,3,Loja Física,13843.23
630,709,82,2022-11-15,1,Online,4441.86
631,982,6,2023-07-19,1,Online,3156.34
632,570,26,2022-01-15,2,Loja Física,5371.24
633,817,91,2023-07-20,1,Loja Física,4869.57
634,407,41,2023-02-22,2,Online,5103.52
635,217,75,2022-04-06,2,Online,1028.74
636,930,38,2022-08-19,4,Loja Física,7713.2
637,26,80,2024-05-11,3,Loja Física,3405.12
638,815,83,2024-07-23,1,Online,1063.6
639,5,43,2022-04-27,3,Loja Física,10547.91
640,986,53,2023-04-18,4,Online,16812.4
641,532,15,2024-08-27,1,Online,2946.66
642,390,90,2022-05-01,1,Loja Física,3150.89
643,710,56,2023-10-26,4,Loja Física,15670.4
644,571,56,2024-05-02,3,Loja Física,11752.8
645,448,31,2022-06-07,2,Loja Física,8083.26
646,754,83,2023-05-26,4,Online,4254.4
647,146,57,2024-08-13,4,Loja Física,12350.08
648,388,51,2024-01-04,1,Online,2330.34
649,785,24,2022-10-26,2,Online,9305.56
650,249,58,2023-06-06,4,Online,14112.92
651,526,73,2023-12-24,3,Online,766.62
652,462,87,2022-10-07,4,Online,19945.88
653,13,4,2023-03-02,3,Loja Física,511.41
654,903,10,2024-05-04,1,Loja Física,3135.68
655,384,63,2023-05-10,4,Online,9974.52
656,556,73,2023-04-29,3,Loja Física,766.62
657,887,83,2022-09-07,1,Loja Física,1063.6
658,399,15,2023-04-13,1,Online,2946.66
659,19,98,2023-07-19,1,Online,4103.17
660,575,63,2022-05-29,4,Loja Física,9974.52
661,491,19,2023-01-28,1,Online,3566.25
662,751,63,2022-07-15,1,Loja Física,2493.63
663,419,56,2024-08-01,3,Loja Física,11752.8
664,337,21,2023-09-06,1,Online,1221.49
665,419,34,2023-06-05,4,Loja Física,1445.64
666,915,17,2024-02-04,2,Loja Física,7615.96
667,916,18,2024-06-19,1,Online,2267.24
668,612,81,2022-05-20,4,Online,17314.72
669,675,66,2024-06-03,1,Loja Física,2905.78
670,928,51,2022-03-13,4,Online,9321.36
671,122,65,2022-10-10,1,Loja Física,853.09
672,432,43,2024-03-02,3,Online,10547.91
673,44,57,2024-03-19,2,Online,6175.04
674,872,10,2024-05-24,2,Loja Física,6271.36
675,920,37,2023-03-01,4,Loja Física,13679.6
676,317,48,2022-12-15,4,Loja Física,12146.32
677,381,69,2024-08-14,2,Online,5915.26
678,145,56,2024-03-17,3,Loja Física,11752.8
679,327,76,2023-06-04,3,Online,9220.65
680,363,36,2022-10-01,1,Online,3406.45
681,50,31,2024-04-20,3,Loja Física,12124.89
682,65,55,2022-01-03,2,Loja Física,387.62
683,355,38,2022-10-17,2,Online,3856.6
684,800,73,2024-01-14,3,Loja Física,766.62
685,164,90,2022-11-02,3,Online,9452.67
686,141,15,2024-05-07,2,Online,5893.32
687,966,16,2023-08-25,2,Online,9908.66
688,826,77,2023-08-17,2,Loja Física,8833.54
689,128,89,2023-11-07,2,Online,8994.18
690,398,94,2023-05-17,2,Online,811.46
691,933,53,2024-06-05,3,Loja Física,12609.3
692,880,56,2022-06-02,3,Loja Física,11752.8
693,463,7,2023-04-03,1,Loja Física,3835.28
694,751,57,2023-07-06,1,Online,3087.52
695,836,55,2023-05-11,4,Loja Física,775.24
696,808,52,2022-12-20,1,Online,3372.03
697,187,4,2022-12-07,3,Online,511.41
698,720,43,2023-07-20,1,Online,3515.97
699,732,40,2024-02-21,1,Loja Física,920.05
700,912,30,2023-07-11,3,Online,9847.77
701,190,10,2023-01-22,2,Online,6271.36
702,388,94,2023-04-12,3,Loja Física,1217.19
703,429,7,2024-08-13,3,Online,11505.84
704,858,36,2022-11-26,4,Loja Física,13625.8
705,284,35,2024-06-09,4,Loja Física,9313.4
706,864,88,2022-07-13,4,Loja Física,988.52
707,237,39,2023-12-16,2,Loja Física,9428.58
708,194,36,2022-09-02,1,Online,3406.45
709,287,20,2023-08-09,4,Online,8028.92
710,771,49,2023-01-28,3,Online,2936.52
711,758,96,2022-08-28,4,Online,1713.52
712,136,59,2024-05-26,3,Loja Física,12620.88
713,792,49,2024-03-05,2,Online,1957.68
714,783,90,2023-02-25,4,Loja Física,12603.56
715,171,26,2022-02-14,3,Online,8056.86
716,159,36,2022-11-22,1,Online,3406.45
717,201,43,2024-02-02,2,Loja Física,7031.94
718,487,99,2023-04-30,3,Online,12832.44
719,557,43,2023-12-24,1,Online,3515.97
720,962,99,2024-07-24,1,Loja Física,4277.48
721,776,76,2024-04-10,3,Online,9220.65
722,583,33,2023-01-26,4,Online,12025.92
723,504,78,2023-01-31,1,Online,4426.28
724,876,97,2023-11-11,2,Loja Física,9758.36
725,371,45,2024-03-22,1,Loja Física,1448.91
726,103,45,2024-04-20,4,Online,5795.64
727,125,88,2023-10-30,2,Online,494.26
728,313,15,2022-06-05,2,Online,5893.32
729,976,95,2023-05-23,2,Loja Física,3485.74
730,995,17,2024-09-14,3,Online,11423.94
731,798,12,2022-02-07,1,Loja Física,3160.61
732,458,22,2022-05-10,4,Loja Física,12098.28
733,230,23,2023-05-30,3,Online,13944.27
734,658,90,2024-09-15,3,Loja Física,9452.67
735,882,78,2023-08-28,2,Loja Física,8852.56
736,197,12,2022-12-06,3,Loja Física,9481.83
737,885,68,2024-06-09,1,Loja Física,4614.41
738,733,51,2022-04-13,3,Loja Física,6991.02
739,423,13,2024-06-14,3,Online,13007.16
740,572,57,2024-05-15,2,Loja Física,6175.04
741,610,55,2023-03-27,2,Loja Física,387.62
742,171,82,2022-04-13,3,Loja Física,13325.58
743,382,28,2023-06-23,2,Loja Física,9957.18
744,173,44,2024-07-21,4,Loja Física,13113.32
745,663,19,2023-04-13,4,Online,14265.0
746,453,46,2022-01-16,4,Online,3461.64
747,350,3,2024-01-10,3,Loja Física,3710.67
748,902,83,2022-05-28,1,Online,1063.6
749,952,20,2023-02-24,1,Loja Física,2007.23
750,634,25,2024-06-10,2,Online,3550.68
751,494,75,2023-11-02,1,Online,514.37
752,620,56,2024-09-20,1,Loja Física,3917.6
753,4,81,2022-06-08,3,Loja Física,12986.04
754,93,61,2022-03-18,2,Loja Física,9617.02
755,919,55,2023-04-26,1,Loja Física,193.81
756,6,35,2024-03-11,4,Online,9313.4
757,288,78,2024-09-19,2,Loja Física,8852.56
758,618,59,2022-09-29,2,Online,8413.92
759,146,39,2022-12-13,2,Loja Física,9428.58
760,783,57,2023-10-01,4,Loja Física,12350.08
761,424,83,2023-12-11,1,Online,1063.6
762,890,67,2023-02-12,4,Loja Física,5829.44
763,608,34,2023-10-28,2,Loja Física,722.82
764,457,41,2022-03-24,2,Online,5103.52
765,741,22,2024-05-22,3,Online,9073.71
766,202,27,2022-12-03,3,Loja Física,3411.06
767,212,21,2024-05-22,3,Online,3664.47
768,6,41,2023-11-22,3,Loja Física,7655.28
769,624,31,2024-05-29,2,Online,8083.26
770,376,27,2023-07-01,4,Loja Física,4548.08
771,891,37,2023-01-25,3,Online,10259.7
772,447,66,2024-09-04,4,Online,11623.12
773,835,54,2022-11-21,3,Online,2795.01
774,106,9,2023-10-04,1,Loja Física,4201.89
775,651,83,2024-01-06,3,Loja Física,3190.8
776,811,42,2024-06-27,4,Loja Física,13941.32
777,401,36,2024-02-17,3,Online,10219.35
778,96,10,2023-05-15,1,Online,3135.68
779,388,59,2024-06-12,4,Online,16827.84
780,959,40,2023-07-09,4,Online,3680.2
781,452,54,2022-02-06,4,Loja Física,3726.68
782,849,39,2023-09-25,2,Online,9428.58
783,809,7,2022-03-12,4,Online,15341.12
784,979,4,2022-08-29,2,Loja Física,340.94
785,901,15,2023-10-09,1,Loja Física,2946.66
786,416,76,2023-12-02,4,Online,12294.2
787,726,48,2024-08-01,4,Online,12146.32
788,504,6,2022-10-22,4,Online,12625.36
789,454,73,2022-08-21,1,Loja Física,255.54
790,291,35,2024-02-04,2,Online,4656.7
791,534,72,2022-04-03,3,Online,1064.25
792,193,71,2023-03-21,1,Online,1839.13
793,980,68,2022-04-11,1,Loja Física,4614.41
794,150,58,2024-02-18,1,Online,3528.23
795,880,77,2023-10-11,2,Loja Física,8833.54
796,759,19,2023-12-22,2,Loja Física,7132.5
797,779,62,2024-06-12,2,Loja Física,5452.16
798,973,71,2022-04-13,2,Loja Física,3678.26
799,763,10,2023-03-31,2,Loja Física,6271.36
800,515,25,2022-06-20,4,Online,7101.36
801,393,44,2023-12-12,3,Online,9834.99
802,316,99,2022-11-03,3,Loja Física,12832.44
803,76,58,2024-07-14,2,Loja Física,7056.46
804,599,25,2022-01-30,2,Online,3550.68
805,270,93,2022-02-17,4,Loja Física,17008.8
806,225,76,2022-11-29,2,Online,6147.1
807,530,40,2024-03-26,4,Online,3680.2
808,113,76,2022-02-27,4,Loja Física,12294.2
809,251,70,2022-10-28,1,Online,3004.92
810,233,10,2023-01-03,1,Online,3135.68
811,841,66,2023-01-19,2,Online,5811.56
812,791,25,2023-03-18,4,Loja Física,7101.36
813,714,71,2022-05-30,2,Online,3678.26
814,83,87,2022-09-08,1,Online,4986.47
815,125,11,2023-06-28,1,Online,2860.64
816,175,36,2023-02-26,1,Loja Física,3406.45
817,69,49,2023-08-03,1,Loja Física,978.84
818,47,48,2023-11-30,1,Loja Física,3036.58
819,884,87,2024-03-22,2,Loja Física,9972.94
820,256,7,2022-07-04,2,Online,7670.56
821,727,91,2022-06-24,1,Online,4869.57
822,30,77,2022-06-29,2,Online,8833.54
823,281,51,2022-03-22,1,Online,2330.34
824,924,17,2023-09-17,1,Loja Física,3807.98
825,994,32,2024-06-10,1,Loja Física,3603.99
826,237,26,2023-01-27,2,Loja Física,5371.24
827,248,22,2023-09-27,2,Online,6049.14
828,368,13,2023-12-01,4,Loja Física,17342.88
829,495,12,2022-09-04,2,Loja Física,6321.22
830,25,71,2023-05-25,2,Online,3678.26
831,586,1,2024-07-23,3,Online,4897.83
832,718,33,2023-08-21,1,Online,3006.48
833,490,14,2022-05-27,1,Loja Física,2975.99
834,494,64,2022-08-26,2,Online,4138.5
835,314,43,2023-04-18,2,Loja Física,7031.94
836,606,58,2023-10-16,4,Loja Física,14112.92
837,375,41,2022-09-18,3,Online,7655.28
838,639,81,2023-04-16,1,Loja Física,4328.68
839,937,68,2022-09-19,1,Loja Física,4614.41
840,25,39,2023-11-14,2,Online,9428.58
841,334,1,2022-01-10,2,Loja Física,3265.22
842,355,41,2024-07-09,3,Loja Física,7655.28
843,116,45,2024-04-03,1,Loja Física,1448.91
844,48,88,2023-04-22,3,Online,741.39
845,738,98,2024-07-11,1,Loja Física,4103.17
846,778,98,2022-10-22,2,Online,8206.34
847,99,88,2023-11-25,3,Online,741.39
848,459,79,2023-07-14,4,Loja Física,13317.28
849,523,81,2022-06-11,2,Online,8657.36
850,597,13,2022-03-17,4,Loja Física,17342.88
851,405,71,2023-03-29,4,Online,7356.52
852,214,9,2024-08-25,4,Online,16807.56
853,685,63,2022-12-20,1,Loja Física,2493.63
854,903,99,2023-08-25,4,Online,17109.92
855,503,23,2022-11-03,1,Loja Física,4648.09
856,721,54,2023-10-17,3,Loja Física,2795.01
857,448,47,2024-09-12,2,Loja Física,6432.22
858,894,39,2023-03-11,1,Loja Física,4714.29
859,576,87,2023-12-08,1,Loja Física,4986.47
860,258,26,2022-09-14,3,Online,8056.86
861,844,1,2023-04-13,3,Loja Física,4897.83
862,121,14,2024-05-15,2,Loja Física,5951.98
863,810,96,2022-11-06,3,Loja Física,1285.14
864,978,74,2022-07-23,1,Loja Física,2174.34
865,54,65,2023-01-29,2,Online,1706.18
866,331,69,2024-05-23,2,Online,5915.26
867,784,67,2023-05-10,2,Online,2914.72
868,241,49,2022-04-20,4,Online,3915.36
869,755,50,2022-08-31,4,Loja Física,14220.72
870,530,58,2023-01-26,1,Loja Física,3528.23
871,483,53,2023-08-09,4,Loja Física,16812.4
872,187,91,2023-01-03,3,Loja Física,14608.71
873,858,57,2023-08-12,2,Loja Física,6175.04
874,656,86,2022-10-30,1,Loja Física,4032.94
875,262,18,2023-12-18,3,Loja Física,6801.72
876,953,16,2022-10-30,2,Loja Física,9908.66
877,364,2,2022-01-23,3,Loja Física,9918.84
878,491,13,2024-04-29,4,Loja Física,17342.88
879,431,45,2023-11-06,3,Online,4346.73
880,239,80,2023-02-10,4,Online,4540.16
881,304,72,2022-10-09,3,Loja Física,1064.25
882,298,43,2022-01-09,1,Loja Física,3515.97
883,76,72,2023-08-03,4,Online,1419.0
884,700,54,2024-06-04,4,Loja Física,3726.68
885,333,74,2023-12-04,2,Loja Física,4348.68
886,900,97,2024-03-07,4,Loja Física,19516.72
887,999,31,2024-02-02,2,Loja Física,8083.26
888,758,76,2024-09-23,4,Loja Física,12294.2
889,642,9,2022-02-20,4,Online,16807.56
890,474,73,2024-07-21,4,Loja Física,1022.16
891,827,48,2023-09-13,4,Online,12146.32
892,923,18,2024-02-03,2,Loja Física,4534.48
893,283,94,2023-05-24,1,Loja Física,405.73
894,591,96,2024-05-02,3,Loja Física,1285.14
895,72,87,2024-07-14,4,Online,19945.88
896,263,11,2024-07-13,4,Online,11442.56
897,703,62,2022-10-21,1,Loja Física,2726.08
898,879,84,2024-03-05,2,Online,7426.78
899,887,19,2024-03-29,3,Online,10698.75
900,942,90,2022-08-24,1,Online,3150.89
901,575,74,2023-09-14,1,Loja Física,2174.34
902,1000,24,2024-04-01,1,Online,4652.78
903,892,13,2022-12-27,1,Online,4335.72
904,12,46,2022-08-13,4,Online,3461.64
905,141,53,2023-10-14,3,Loja Física,12609.3
906,766,98,2022-07-14,4,Online,16412.68
907,555,29,2023-09-28,1,Online,4907.48
908,17,36,2022-09-14,3,Loja Física,10219.35
909,63,71,2023-11-26,1,Loja Física,1839.13
910,253,94,2024-02-13,2,Loja Física,811.46
911,465,17,2024-01-09,1,Online,3807.98
912,376,48,2024-02-25,1,Loja Física,3036.58
913,804,77,2023-11-07,2,Loja Física,8833.54
914,981,24,2023-11-29,4,Online,18611.12
915,520,54,2024-05-08,3,Loja Física,2795.01
916,837,95,2022-05-21,1,Online,1742.87
917,90,91,2023-10-06,1,Loja Física,4869.57
918,720,85,2022-04-10,2,Loja Física,3007.9
919,804,1,2024-07-14,3,Online,4897.83
920,796,79,2023-10-05,2,Online,6658.64
921,630,67,2023-10-24,1,Online,1457.36
922,861,6,2022-02-10,4,Online,12625.36
923,175,78,2022-11-13,4,Loja Física,17705.12
924,76,55,2024-03-18,3,Loja Física,581.43
925,613,38,2023-03-28,1,Online,1928.3
926,926,33,2022-02-04,2,Loja Física,6012.96
927,663,8,2023-08-17,1,Online,290.8
928,400,90,2023-01-09,2,Loja Física,6301.78
929,782,79,2024-01-20,2,Online,6658.64
930,970,78,2022-05-15,3,Online,13278.84
931,71,20,2022-04-03,2,Online,4014.46
932,180,55,2024-07-20,3,Online,581.43
933,124,48,2022-10-30,4,Loja Física,12146.32
934,381,83,2022-12-01,3,Online,3190.8
935,293,56,2024-02-05,3,Online,11752.8
936,797,97,2023-03-02,3,Loja Física,14637.54
937,195,88,2022-06-29,4,Loja Física,988.52
938,911,10,2022-07-25,3,Online,9407.04
939,228,52,2022-05-16,2,Loja Física,6744.06
940,431,50,2024-03-16,2,Loja Física,7110.36
941,942,34,2023-07-07,3,Online,1084.23
942,436,36,2024-06-16,2,Online,6812.9
943,787,61,2024-09-21,3,Online,14425.53
944,461,16,2023-01-10,4,Loja Física,19817.32
945,618,79,2023-06-28,2,Loja Física,6658.64
946,21,18,2023-05-29,3,Loja Física,6801.72
947,64,71,2024-07-24,1,Online,1839.13
948,165,47,2022-10-07,4,Online,12864.44
949,27,86,2024-04-30,1,Loja Física,4032.94
950,311,32,2022-06-18,3,Online,10811.97
951,285,43,2022-09-21,2,Loja Física,7031.94
952,660,83,2024-07-24,3,Loja Física,3190.8
953,281,40,2024-04-24,2,Online,1840.1
954,838,65,2024-08-24,3,Online,2559.27
955,831,35,2023-05-09,3,Loja Física,6985.05
956,164,69,2024-09-17,2,Online,5915.26
957,898,50,2024-04-05,2,Online,7110.36
958,918,12,2022-10-30,3,Online,9481.83
959,224,76,2024-02-04,1,Online,3073.55
960,784,85,2024-06-10,4,Online,6015.8
961,146,58,2022-12-13,1,Online,3528.23
962,965,83,2024-04-03,1,Loja Física,1063.6
963,950,63,2022-04-28,1,Online,2493.63
964,868,73,2023-04-25,1,Loja Física,255.54
965,30,49,2024-09-13,2,Loja Física,1957.68
966,45,36,2022-03-19,1,Loja Física,3406.45
967,787,54,2022-05-25,4,Online,3726.68
968,471,47,2024-02-12,2,Loja Física,6432.22
969,34,32,2024-09-16,1,Online,3603.99
970,653,99,2022-08-20,2,Loja Física,8554.96
971,427,95,2024-05-30,1,Loja Física,1742.87
972,830,53,2023-11-24,1,Loja Física,4203.1
973,886,32,2024-01-12,4,Online,14415.96
974,221,62,2023-11-22,2,Loja Física,5452.16
975,868,37,2023-02-11,2,Loja Física,6839.8
976,534,96,2024-09-17,3,Online,1285.14
977,692,38,2024-05-16,1,Loja Física,1928.3
978,948,30,2024-04-03,1,Loja Física,3282.59
979,367,58,2023-07-25,4,Loja Física,14112.92
980,932,32,2023-01-10,4,Loja Física,14415.96
981,841,66,2022-04-03,2,Loja Física,5811.56
982,743,51,2024-03-20,4,Loja Física,9321.36
983,915,11,2023-02-09,2,Online,5721.28
984,550,59,2022-01-15,1,Loja Física,4206.96
985,582,20,2022-09-28,1,Online,2007.23
986,116,37,2023-07-04,2,Online,6839.8
987,239,73,2022-05-07,4,Online,1022.16
988,335,49,2023-04-11,4,Online,3915.36
989,441,19,2023-01-13,2,Loja Física,7132.5
990,148,55,2023-11-20,1,Loja Física,193.81
991,9,40,2024-02-06,2,Online,1840.1
992,288,7,2023-11-20,4,Online,15341.12
993,388,5,2022-09-26,2,Loja Física,7690.66
994,50,42,2023-08-22,1,Loja Física,3485.33
995,850,88,2023-01-26,3,Loja Física,741.39
996,517,48,2024-04-22,2,Online,6073.16
997,916,7,2023-10-16,3,Online,11505.84
998,855,11,2024-08-20,2,Online,5721.28
999,638,73,2023-01-16,4,Loja Física,1022.16
1000,587,49,2022-04-21,4,Online,3915.36
1001,677,30,2023-11-23,3,Online,9847.77
1002,278,41,2022-08-28,2,Loja Física,5103.52
1003,954,3,2023-04-28,4,Loja Física,4947.56
1004,836,86,2022-01-26,3,Loja Física,12098.82
1005,989,40,2023-09-27,3,Loja Física,2760.15
1006,300,51,2024-06-24,2,Loja Física,4660.68
1007,802,84,2024-08-23,4,Online,14853.56
1008,589,32,2023-07-29,3,Online,10811.97
1009,810,48,2022-12-02,1,Loja Física,3036.58
1010,649,71,2024-07-26,1,Online,1839.13
1011,618,71,2023-09-17,4,Loja Física,7356.52
1012,607,20,2022-08-15,4,Online,8028.92
1013,135,89,2023-10-26,1,Loja Física,4497.09
1014,580,35,2022-03-06,3,Loja Física,6985.05
1015,147,24,2023-10-13,2,Online,9305.56
1016,490,40,2024-04-23,3,Loja Física,2760.15
1017,478,77,2023-04-21,4,Loja Física,17667.08
1018,159,52,2024-07-20,4,Loja Física,13488.12
1019,384,39,2023-12-19,2,Online,9428.58
1020,163,68,2022-11-06,3,Online,13843.23
1021,441,61,2023-10-27,2,Loja Física,9617.02
1022,853,76,2023-02-23,3,Online,9220.65
1023,189,81,2022-04-30,3,Online,12986.04
1024,415,65,2022-05-24,1,Loja Física,853.09
1025,339,62,2022-02-16,3,Online,8178.24
1026,607,81,2024-08-26,4,Loja Física,17314.72
1027,181,2,2022-02-08,4,Loja Física,13225.12
1028,288,6,2022-11-08,4,Loja Física,12625.36
1029,834,75,2023-05-20,1,Loja Física,514.37
1030,187,43,2022-04-29,2,Online,7031.94
1031,884,82,2022-04-10,4,Loja Física,17767.44
1032,138,40,2022-08-29,4,Online,3680.2
1033,130,89,2024-06-27,2,Online,8994.18
1034,194,39,2023-07-05,1,Online,4714.29
1035,316,28,2022-05-19,3,Loja Física,14935.77
1036,984,80,2023-02-02,2,Loja Física,2270.08
1037,785,63,2023-04-10,3,Loja Física,7480.89
1038,864,64,2023-01-15,3,Loja Física,6207.75
1039,144,12,2023-11-18,3,Loja Física,9481.83
1040,16,41,2024-08-30,2,Loja Física,5103.52
1041,302,29,2024-01-31,2,Loja Física,9814.96
1042,423,23,2023-12-15,3,Online,13944.27
1043,245,85,2024-08-26,1,Online,1503.95
1044,927,80,2023-07-08,1,Loja Física,1135.04
1045,107,51,2023-03-06,1,Loja Física,2330.34
1046,88,45,2023-08-25,4,Online,5795.64
1047,129,90,2024-01-31,3,Loja Física,9452.67
1048,907,22,2024-01-15,4,Online,12098.28
1049,887,10,2022-06-08,1,Online,3135.68
1050,341,7,2024-06-25,2,Loja Física,7670.56
1051,4,73,2023-03-01,1,Loja Física,255.54
1052,327,89,2023-11-02,4,Online,17988.36
1053,410,15,2022-04-12,4,Online,11786.64
1054,879,77,2024-05-03,1,Loja Física,4416.77
1055,306,46,2023-05-17,3,Online,2596.23
1056,908,90,2023-09-23,2,Loja Física,6301.78
1057,607,85,2023-02-22,2,Loja Física,3007.9
1058,721,87,2024-08-19,1,Loja Física,4986.47
1059,225,61,2024-09-01,3,Loja Física,14425.53
1060,971,92,2022-10-14,3,Online,7135.65
1061,348,61,2022-02-03,1,Loja Física,4808.51
1062,992,51,2023-12-08,2,Loja Física,4660.68
1063,321,38,2023-01-15,2,Online,3856.6
1064,559,12,2022-08-11,2,Online,6321.22
1065,988,88,2023-03-31,3,Online,741.39
1066,181,77,2023-04-01,1,Loja Física,4416.77
1067,618,66,2024-08-31,3,Online,8717.34
1068,711,54,2022-08-30,2,Online,1863.34
1069,386,39,2024-05-25,3,Loja Física,14142.87
1070,618,76,2023-01-07,2,Online,6147.1
1071,792,39,2022-04-12,1,Online,4714.29
